,binary
25757,False
25758,False
25759,False
25760,False
25761,False
25762,False
25763,False
25764,True
25765,False
25766,False
25767,False
25768,False
25769,False
25770,False
25771,False
25772,True
25773,False
25774,False
25775,True
25776,False
25777,True
25778,False
25779,False
25780,False
25781,False
25782,False
25783,False
25784,False
25785,False
25786,True
25787,False
25788,False
25789,False
25790,False
25791,False
25792,False
25793,False
25794,False
25795,False
25796,False
25797,False
25798,False
25799,False
25800,False
25801,False
25802,False
25803,True
25804,True
25805,False
25806,False
25807,False
25808,False
25809,True
25810,False
25811,False
25812,False
25813,True
25814,False
25815,True
25816,True
25817,False
25818,False
25819,False
25820,False
25821,False
25822,False
25823,False
25824,False
25825,False
25826,False
25827,False
25828,False
25829,False
25830,True
25831,False
25832,False
25833,False
25834,False
25835,False
25836,False
25837,False
25838,False
25839,False
25840,True
25841,False
25842,False
25843,False
25844,False
25845,False
25846,False
25847,False
25848,False
25849,False
25850,False
25851,False
25852,False
25853,False
25854,False
25855,False
25856,True
25857,True
25858,False
25859,False
25860,False
25861,False
25862,False
25863,False
25864,False
25865,False
25866,False
25867,True
25868,False
25869,False
25870,True
25871,False
25872,True
25873,False
25874,True
25875,True
25876,False
25877,False
25878,False
25879,False
25880,False
25881,False
25882,False
25883,False
25884,False
25885,False
25886,False
25887,False
25888,False
25889,True
25890,False
25891,False
25892,False
25893,False
25894,False
25895,False
25896,False
25897,False
25898,False
25899,True
25900,False
25901,False
25902,False
25903,False
25904,False
25905,False
25906,False
25907,False
25908,False
25909,False
25910,False
25911,False
25912,False
25913,False
25914,False
25915,False
25916,False
25917,False
25918,False
25919,False
25920,False
25921,False
25922,False
25923,False
25924,False
25925,False
25926,False
25927,False
25928,True
25929,False
25930,False
25931,True
25932,False
25933,False
25934,False
25935,False
25936,True
25937,False
25938,False
25939,True
25940,False
25941,False
25942,False
25943,False
25944,False
25945,False
25946,False
25947,False
25948,False
25949,False
25950,False
25951,False
25952,False
25953,False
25954,False
25955,False
25956,False
25957,False
25958,False
25959,False
25960,False
25961,False
25962,False
25963,False
25964,True
25965,False
25966,False
25967,False
25968,False
25969,False
25970,False
25971,False
25972,False
25973,False
25974,False
25975,False
25976,False
25977,False
25978,False
25979,False
25980,False
25981,False
25982,False
25983,False
25984,False
25985,False
25986,False
25987,False
25988,False
25989,False
25990,True
25991,False
25992,False
25993,False
25994,False
25995,False
25996,False
25997,False
25998,False
25999,False
26000,False
26001,False
26002,False
26003,False
26004,False
26005,False
26006,False
26007,False
26008,False
26009,False
26010,True
26011,True
26012,True
26013,True
26014,False
26015,False
26016,False
26017,False
26018,False
26019,False
26020,False
26021,False
26022,False
26023,True
26024,False
26025,False
26026,False
26027,False
26028,False
26029,False
26030,True
26031,False
26032,False
26033,False
26034,False
26035,True
26036,False
26037,False
26038,False
26039,False
26040,False
26041,False
26042,False
26043,False
26044,False
26045,False
26046,False
26047,False
26048,False
26049,False
26050,False
26051,False
26052,False
26053,False
26054,False
26055,False
26056,False
26057,False
26058,False
26059,False
26060,False
26061,False
26062,False
26063,True
26064,False
26065,False
26066,False
26067,False
26068,False
26069,False
26070,False
26071,False
26072,False
26073,False
26074,False
26075,False
26076,False
26077,False
26078,False
26079,True
26080,False
26081,False
26082,False
26083,False
26084,False
26085,False
26086,False
26087,False
26088,False
26089,False
26090,True
26091,True
26092,False
26093,False
26094,False
26095,True
26096,True
26097,False
26098,False
26099,False
26100,False
26101,False
26102,False
26103,False
26104,False
26105,False
26106,False
26107,False
26108,False
26109,True
26110,False
26111,False
26112,True
26113,True
26114,False
26115,False
26116,True
26117,True
26118,True
26119,False
26120,True
26121,False
26122,False
26123,False
26124,False
26125,False
26126,False
26127,False
26128,False
26129,False
26130,False
26131,True
26132,True
26133,False
26134,False
26135,False
26136,False
26137,False
26138,False
26139,False
26140,False
26141,True
26142,False
26143,False
26144,False
26145,False
26146,False
26147,False
26148,False
26149,False
26150,False
26151,False
26152,False
26153,False
26154,False
26155,False
26156,False
26157,False
26158,True
26159,True
26160,False
26161,True
26162,False
26163,False
26164,False
26165,False
26166,False
26167,False
26168,False
26169,False
26170,False
26171,False
26172,False
26173,False
26174,False
26175,False
26176,False
26177,False
26178,False
26179,False
26180,True
26181,True
26182,False
26183,False
26184,False
26185,False
26186,False
26187,False
26188,False
26189,False
26190,False
26191,True
26192,False
26193,False
26194,False
26195,False
26196,False
26197,False
26198,False
26199,False
26200,False
26201,True
26202,False
26203,False
26204,False
26205,False
26206,False
26207,False
26208,False
26209,True
26210,False
26211,False
26212,False
26213,False
26214,False
26215,False
26216,False
26217,True
26218,False
26219,False
26220,False
26221,False
26222,False
26223,False
26224,False
26225,False
26226,False
26227,False
26228,False
26229,False
26230,False
26231,False
26232,False
26233,False
26234,False
26235,False
26236,False
26237,False
26238,False
26239,False
26240,False
26241,False
26242,False
26243,False
26244,False
26245,False
26246,False
26247,False
26248,False
26249,True
26250,False
26251,False
26252,False
26253,False
26254,False
26255,True
26256,False
26257,False
26258,False
26259,False
26260,False
26261,False
26262,False
26263,False
26264,False
26265,False
26266,False
26267,False
26268,False
26269,True
26270,True
26271,False
26272,False
26273,False
26274,False
26275,False
26276,False
26277,False
26278,False
26279,False
26280,False
26281,False
26282,False
26283,True
26284,False
26285,False
26286,False
26287,False
26288,True
26289,False
26290,False
26291,False
26292,True
26293,False
26294,False
26295,False
26296,False
26297,False
26298,False
26299,False
26300,False
26301,False
26302,False
26303,False
26304,False
26305,False
26306,False
26307,False
26308,False
26309,False
26310,False
26311,False
26312,False
26313,False
26314,False
26315,True
26316,False
26317,False
26318,False
26319,False
26320,False
26321,False
26322,False
26323,False
26324,False
26325,False
26326,False
26327,False
26328,False
26329,False
26330,False
26331,True
26332,True
26333,False
26334,False
26335,False
26336,False
26337,True
26338,False
26339,False
26340,False
26341,False
26342,False
26343,True
26344,False
26345,False
26346,False
26347,False
26348,False
26349,False
26350,True
26351,False
26352,False
26353,False
26354,False
26355,True
26356,False
26357,False
26358,True
26359,False
26360,False
26361,False
26362,True
26363,False
26364,False
26365,False
26366,True
26367,False
26368,False
26369,False
26370,False
26371,False
26372,False
26373,False
26374,False
26375,False
26376,False
26377,False
26378,True
26379,False
26380,False
26381,False
26382,True
26383,True
26384,True
26385,False
26386,True
26387,False
26388,False
26389,False
26390,False
26391,False
26392,False
26393,False
26394,False
26395,False
26396,False
26397,False
26398,True
26399,False
26400,False
26401,False
26402,False
26403,False
26404,False
26405,False
26406,False
26407,False
26408,False
26409,False
26410,False
26411,False
26412,False
26413,False
26414,False
26415,False
26416,False
26417,False
26418,False
26419,False
26420,False
26421,False
26422,False
26423,True
26424,False
26425,False
26426,False
26427,False
26428,False
26429,False
26430,False
26431,False
26432,False
26433,False
26434,False
26435,False
26436,False
26437,False
26438,True
26439,False
26440,True
26441,False
26442,False
26443,False
26444,False
26445,False
26446,True
26447,False
26448,False
26449,False
26450,False
26451,False
26452,False
26453,False
26454,False
26455,False
26456,False
26457,False
26458,False
26459,False
26460,False
26461,False
26462,False
26463,False
26464,False
26465,False
26466,False
26467,False
26468,False
26469,False
26470,False
26471,True
26472,False
26473,False
26474,False
26475,False
26476,False
26477,False
26478,False
26479,False
26480,False
26481,False
26482,False
26483,False
26484,False
26485,False
26486,False
26487,False
26488,False
26489,False
26490,False
26491,False
26492,False
26493,False
26494,False
26495,False
26496,False
26497,False
26498,False
26499,False
26500,False
26501,False
26502,False
26503,False
26504,False
26505,False
26506,False
26507,False
26508,False
26509,False
26510,False
26511,True
26512,False
26513,True
26514,False
26515,False
26516,False
26517,False
26518,True
26519,False
26520,True
26521,False
26522,False
26523,False
26524,True
26525,False
26526,False
26527,True
26528,False
26529,False
26530,False
26531,False
26532,False
26533,True
26534,False
26535,False
26536,False
26537,False
26538,False
26539,False
26540,False
26541,True
26542,True
26543,False
26544,False
26545,False
26546,False
26547,False
26548,False
26549,False
26550,False
26551,False
26552,False
26553,True
26554,False
26555,False
26556,False
26557,True
26558,False
26559,False
26560,False
26561,False
26562,False
26563,False
26564,False
26565,False
26566,True
26567,True
26568,False
26569,False
26570,False
26571,False
26572,False
26573,False
26574,False
26575,False
26576,False
26577,False
26578,False
26579,False
26580,False
26581,False
26582,True
26583,False
26584,False
26585,False
26586,False
26587,True
26588,False
26589,False
26590,False
26591,False
26592,False
26593,True
26594,False
26595,False
26596,False
26597,False
26598,False
26599,False
26600,False
26601,False
26602,False
26603,False
26604,False
26605,False
26606,False
26607,False
26608,False
26609,False
26610,False
26611,False
26612,False
26613,False
26614,True
26615,False
26616,False
26617,False
26618,False
26619,False
26620,False
26621,False
26622,False
26623,False
26624,True
26625,False
26626,False
26627,False
26628,False
26629,False
26630,False
26631,False
26632,True
26633,False
26634,True
26635,False
26636,False
26637,False
26638,False
26639,False
26640,False
26641,False
26642,False
26643,False
26644,False
26645,True
26646,False
26647,False
26648,False
26649,False
26650,False
26651,False
26652,True
26653,False
26654,False
26655,False
26656,False
26657,False
26658,False
26659,False
26660,False
26661,True
26662,False
26663,False
26664,False
26665,True
26666,False
26667,False
26668,False
26669,False
26670,False
26671,False
26672,False
26673,False
26674,False
26675,False
26676,False
26677,False
26678,False
26679,False
26680,False
26681,False
26682,False
26683,False
26684,False
26685,False
26686,False
26687,True
26688,False
26689,False
26690,False
26691,False
26692,False
26693,True
26694,False
26695,False
26696,False
26697,True
26698,False
26699,False
26700,False
26701,True
26702,False
26703,False
26704,False
26705,False
26706,False
26707,False
26708,False
26709,False
26710,False
26711,False
26712,False
26713,False
26714,False
26715,False
26716,False
26717,False
26718,False
26719,False
26720,True
26721,True
26722,False
26723,False
26724,False
26725,False
26726,False
26727,False
26728,True
26729,False
26730,False
26731,False
26732,False
26733,False
26734,False
26735,False
26736,True
26737,False
26738,False
26739,False
26740,False
26741,False
26742,False
26743,False
